iterations,train_loss,test_loss,Accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.4807775727024786,2.276121640205383,0.2,1716920071,,False,1,921549f2,2024-05-28_20-14-31,10.472190856933594,10.472190856933594,4290,VRMWB-16GGJX3,192.168.163.40,10.472190856933594,1
