iterations,train_loss,test_loss,Accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.5470311523955544,2.140881907939911,0.2265625,1716920331,,False,1,57d3e960,2024-05-28_20-18-51,38.977824687957764,38.977824687957764,7571,VRMWB-16GGJX3,192.168.163.40,38.977824687957764,1
1,2.0076016482011774,1.7972921133041382,0.3328125,1716920351,,False,2,57d3e960,2024-05-28_20-19-11,19.91261124610901,58.89043593406677,7571,VRMWB-16GGJX3,192.168.163.40,58.89043593406677,2
2,1.5198212170306546,1.2558370411396027,0.4921875,1716920372,,False,3,57d3e960,2024-05-28_20-19-32,20.921594381332397,79.81203031539917,7571,VRMWB-16GGJX3,192.168.163.40,79.81203031539917,3
3,1.116975571638272,0.9373700261116028,0.615625,1716920395,,False,4,57d3e960,2024-05-28_20-19-55,22.690168142318726,102.5021984577179,7571,VRMWB-16GGJX3,192.168.163.40,102.5021984577179,4
4,0.8341265412760369,0.6890568107366561,0.740625,1716920423,,False,5,57d3e960,2024-05-28_20-20-23,28.18637228012085,130.68857073783875,7571,VRMWB-16GGJX3,192.168.163.40,130.68857073783875,5
