iterations,train_loss,test_loss,Accuracy,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0,2.551431878113452,2.2468769550323486,0.2,1716920050,,False,1,1222e2e1,2024-05-28_20-14-10,9.98947548866272,9.98947548866272,3951,VRMWB-16GGJX3,192.168.163.40,9.98947548866272,1
0,2.5611191384586287,2.238992083072662,0.2015625,1716920214,,False,1,1222e2e1,2024-05-28_20-16-54,55.850313663482666,55.850313663482666,5730,VRMWB-16GGJX3,192.168.163.40,55.850313663482666,1
1,2.1336010694503784,1.8532709419727325,0.3265625,1716920244,,False,2,1222e2e1,2024-05-28_20-17-24,30.322423458099365,86.17273712158203,5730,VRMWB-16GGJX3,192.168.163.40,86.17273712158203,2
2,1.6154582927256456,1.3897531867027282,0.4734375,1716920268,,False,3,1222e2e1,2024-05-28_20-17-48,24.07749605178833,110.25023317337036,5730,VRMWB-16GGJX3,192.168.163.40,110.25023317337036,3
